OBJECTID,ID,INDEX_PARC,NOM,ARROND,TYPE
2950,016-0114,0256-000,Balle,Le Sud-Ouest,Sportif
2951,052-0016,0236-000,Patinoire avec bandes,Le Plateau-Mont-Royal,Récréatif
2952,004-0338,0969-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2953,008-0003,2414-000,Aire de pêche autorisée,Lachine,Plein air
2954,003-0052,0068-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2955,013-0026,0161-000,Aire d'exercice canin,Côte-des-Neiges-Notre-Dame-de-Grâce,Loisirs et détente
2956,003-0195,0226-000,Aire de jeu 18 mois à 5 ans,Ville-Marie,Aire de jeu - enfant
2957,065-0007,0908-000,Patinoire 4 saisons,Ville-Marie,Récréatif
2958,075-0003,2812-000,Soccer à 4-5,Saint-Laurent,Sportif
2959,055-0048,2464-000,Piscine extérieure,LaSalle,Récréatif
2960,016-0039,2398-000,Balle,Lachine,Sportif
2961,050-0093,2012-000,Pataugeoire,Anjou,Récréatif
2962,071-0053,9562-000,Sentier pédestre,Rivière-des-Prairies-Pointe-aux-Trembles,Plein air
2963,004-0221,2729-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2964,042-0126,0188-000,Jeux d'eau,Mercier-Hochelaga-Maisonneuve,Récréatif
2965,076-0066,0156-000,Soccer à 7,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
2966,009-0023,9501-000,Aire de pique-nique,Pierrefonds-Roxboro,Plein air
2967,016-0022,0024-000,Balle,Ahuntsic-Cartierville,Sportif
2968,003-0427,1122-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2969,016-0077,2656-000,Balle,Pierrefonds-Roxboro,Sportif
2970,053-0024,0212-000,Patinoire sans bandes,Rosemont-La Petite-Patrie,Récréatif
2971,052-0117,0094-000,Patinoire avec bandes,Mercier-Hochelaga-Maisonneuve,Récréatif
2972,010-0012,2614-000,Aire de planche à roulette,Outremont,Récréatif
2973,052-0023,0931-000,Patinoire avec bandes,Ahuntsic-Cartierville,Récréatif
2974,052-0018,0236-000,Patinoire avec bandes,Le Plateau-Mont-Royal,Récréatif
2975,076-0083, ,Soccer à 7,LaSalle,Sportif
2976,070-0029,9562-000,Sentier de ski de fond,Rivière-des-Prairies-Pointe-aux-Trembles,Plein air
2977,053-0067,0260-002,Patinoire sans bandes,Le Sud-Ouest,Récréatif
2978,004-0050,0337-000,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2979,002-0032,2009-000,Aire de glissade,Anjou,Loisirs et détente
2980,032-0011,0376-000,Fer / Galet,Le Sud-Ouest,Loisirs et détente
2981,076-0049,2669-000,Soccer à 7,Pierrefonds-Roxboro,Sportif
2982,076-0042,2601-000,Soccer à 7,Outremont,Sportif
2983,049-0023,0256-000,Pastille - Basketball,Le Sud-Ouest,Récréatif
2984,063-0016,2550-000,Quai,Montréal-Nord,Plein air
2985,016-0105,2466-000,Balle,LaSalle,Sportif
2986,004-0141,0943-000,Aire de jeu  5 à 12 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
2987,016-0054,0220-000,Balle,Rosemont-La Petite-Patrie,Sportif
2988,009-0012,0219-000,Aire de pique-nique,Rosemont-La Petite-Patrie,Plein air
2989,004-0024,2817-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
2990,042-0100,2484-000,Jeux d'eau,LaSalle,Récréatif
2991,053-0021,2398-000,Patinoire sans bandes,Lachine,Récréatif
2992,048-0002,2452-000,Palet,LaSalle,Loisirs et détente
2993,004-0423,0059-000,Aire de jeu  5 à 12 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2994,016-0078,2656-000,Balle,Pierrefonds-Roxboro,Sportif
2995,003-0470,0098-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2996,002-0024,0345-000,Aire de glissade,Le Sud-Ouest,Loisirs et détente
2997,016-0130,2551-000,Balle,Montréal-Nord,Sportif
2998,042-0064,0509-000,Jeux d'eau,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
2999,003-0491,2011-000,Aire de jeu 18 mois à 5 ans,Anjou,Aire de jeu - enfant
3000,003-0050,0340-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
3001,056-0011,9503-000,Piste cyclable,Pierrefonds-Roxboro,Plein air
3002,057-0002, ,Piste d'athlétisme (200m) et équipements,Outremont,Sportif
3003,075-0029,2722-000,Soccer à 4-5,Pierrefonds-Roxboro,Sportif
3004,052-0032,2391-000,Patinoire avec bandes,Lachine,Récréatif
3005,075-0035,2675-000,Soccer à 4-5,Pierrefonds-Roxboro,Sportif
3006,002-0013,0212-000,Aire de glissade,Rosemont-La Petite-Patrie,Loisirs et détente
3007,063-0003,2414-000,Quai,Lachine,Plein air
3008,018-0054,0409-000,Basketball,Villeray-Saint-Michel-Parc-Extension,Récréatif
3009,004-0090,2419-000,Aire de jeu  5 à 12 ans,Lachine,Aire de jeu - enfant
3010,071-0027,2405-000,Sentier pédestre,Lachine,Plein air
3011,076-0012,1860-010,Soccer à 7,Ahuntsic-Cartierville,Sportif
3012,012-0038,1266-000,Aire d'entraînement pour adultes,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
3013,003-0357,0265-000,Aire de jeu 18 mois à 5 ans,Le Sud-Ouest,Aire de jeu - enfant
3014,016-0047,0209-000,Balle,Rosemont-La Petite-Patrie,Sportif
3015,074-0009,0409-000,Soccer / Football,Villeray-Saint-Michel-Parc-Extension,Sportif
3016,003-0457,0097-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
3017,049-0024,0970-000,Pastille - Basketball,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
3018,009-0016,2656-000,Aire de pique-nique,Pierrefonds-Roxboro,Plein air
3019,004-0060,0931-000,Aire de jeu  5 à 12 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
3020,073-0007,2813-000,Soccer à 11,Saint-Laurent,Sportif
3021,004-0336,0920-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
3022,052-0092,2459-000,Patinoire avec bandes,LaSalle,Récréatif
3023,003-0126,0879-000,Aire de jeu 18 mois à 5 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
3024,050-0030,0212-000,Pataugeoire,Rosemont-La Petite-Patrie,Récréatif
3025,095-0076,0057-000,Pétanque,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
3026,003-0241,2727-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3027,003-0204,2654-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3028,095-0050,2898-000,Pétanque,Verdun,Loisirs et détente
3029,069-0003,9503-000,Sentier de raquette,Pierrefonds-Roxboro,Plein air
3030,074-0010,2612-000,Soccer / Football,Outremont,Sportif
3031,052-0089,2903-000,Patinoire avec bandes,Verdun,Récréatif
3032,064-0015,0962-003,Rampe de mise à l'eau / descente de bateaux,Rivière-des-Prairies-Pointe-aux-Trembles,Plein air
3033,042-0084,2919-000,Jeux d'eau,Verdun,Récréatif
3034,003-0022,2815-000,Aire de jeu 18 mois à 5 ans,Saint-Laurent,Aire de jeu - enfant
3035,054-0017,2854-000,Ping-pong,Saint-Léonard,Loisirs et détente
3036,071-0057,1267-000,Sentier pédestre,Mercier-Hochelaga-Maisonneuve,Plein air
3037,004-0384, ,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
3038,081-0066,2460-000,Tennis,LaSalle,Sportif
3039,053-0004,0061-000,Patinoire sans bandes,Le Plateau-Mont-Royal,Récréatif
3040,003-0461,0495-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
3041,049-0025,0704-000,Pastille - Basketball,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
3042,073-0037,2601-000,Soccer à 11,Outremont,Sportif
3043,071-0050,1215-000,Sentier pédestre,LaSalle,Plein air
3044,001-0017,2565-000,Abri soleil,Montréal-Nord,Plein air
3045,067-0007,0298-000,Scène,Villeray-Saint-Michel-Parc-Extension,Loisirs et détente
3046,050-0003,2815-000,Pataugeoire,Saint-Laurent,Récréatif
3047,081-0075,0704-000,Tennis,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
3048,073-0042,2698-000,Soccer à 11,Pierrefonds-Roxboro,Sportif
3049,004-0004,2795-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
3050,003-0449,0492-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
3051,003-0206,2656-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3052,073-0012,0459-000,Soccer à 11,Ahuntsic-Cartierville,Sportif
3053,050-0051,0509-000,Pataugeoire,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
3054,042-0050,0574-000,Jeux d'eau,Ville-Marie,Récréatif
3055,053-0014,0414-000,Patinoire sans bandes,Ahuntsic-Cartierville,Récréatif
3056,050-0074,2552-000,Pataugeoire,Montréal-Nord,Récréatif
3057,018-0001,2793-000,Basketball,Saint-Laurent,Récréatif
3058,076-0010,0046-000,Soccer à 7,Le Plateau-Mont-Royal,Sportif
3059,004-0440,2014-000,Aire de jeu  5 à 12 ans,Anjou,Aire de jeu - enfant
3060,021-0035,0978-000,Bocce,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
3061,004-0239,0172-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
3062,003-0114,1186-000,Aire de jeu 18 mois à 5 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
3063,016-0151,2010-000,Balle,Anjou,Sportif
3064,004-0398,0102-000,Aire de jeu  5 à 12 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
3065,055-0076,2858-000,Piscine extérieure,Saint-Léonard,Récréatif
3066,081-0085,2560-000,Tennis,Montréal-Nord,Sportif
3067,004-0449,2862-000,Aire de jeu  5 à 12 ans,Saint-Léonard,Aire de jeu - enfant
3068,052-0110,0921-000,Patinoire avec bandes,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
3069,042-0030,0011-000,Jeux d'eau,Ahuntsic-Cartierville,Récréatif
3070,004-0014,2806-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
3071,081-0006,2814-000,Tennis,Saint-Laurent,Sportif
3072,076-0121,1860-014,Soccer à 7,Montréal-Nord,Sportif
3073,081-0091,2009-000,Tennis,Anjou,Sportif
3074,005-0016,2706-000,Aire de jeu combiné,Pierrefonds-Roxboro,Aire de jeu - enfant
3075,055-0022,0946-000,Piscine extérieure,Villeray-Saint-Michel-Parc-Extension,Récréatif
3076,055-0036,2357-000,Piscine extérieure,L'Île-Bizard-Sainte-Geneviève,Récréatif
3077,089-0016,1860-010,Volleyball de plage,Ahuntsic-Cartierville,Récréatif
3078,004-0402,0058-000,Aire de jeu  5 à 12 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
3079,004-0209,2688-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3080,004-0243,0170-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
3081,042-0049,0251-000,Jeux d'eau,Ville-Marie,Récréatif
3082,072-0015,2414-000,Anneau / Rond de glace,Lachine,Loisirs et détente
3083,065-0010,2348-000,Patinoire 4 saisons,L'Île-Bizard-Sainte-Geneviève,Récréatif
3084,003-0444,2562-000,Aire de jeu 18 mois à 5 ans,Montréal-Nord,Aire de jeu - enfant
3085,009-0006,2814-000,Aire de pique-nique,Saint-Laurent,Plein air
3086,004-0300,2464-000,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
3087,071-0024,2395-000,Sentier pédestre,Lachine,Plein air
3088,072-0013,2798-000,Anneau / Rond de glace,Saint-Laurent,Loisirs et détente
3089,076-0032,0126-000,Soccer à 7,Rosemont-La Petite-Patrie,Sportif
3090,003-0243,2710-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3091,050-0028,0209-000,Pataugeoire,Rosemont-La Petite-Patrie,Récréatif
3092,073-0064-76-S2,2895-000,Soccer sous-terrain à 7,Verdun,Sportif
3093,005-0041,2796-000,Aire de jeu combiné,Saint-Laurent,Aire de jeu - enfant
3094,003-0100,2407-000,Aire de jeu 18 mois à 5 ans,Lachine,Aire de jeu - enfant
3095,016-0132, ,Balle,Mercier-Hochelaga-Maisonneuve,Sportif
3096,003-0397,1262-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
3097,004-0270,2914-000,Aire de jeu  5 à 12 ans,Verdun,Aire de jeu - enfant
3098,037-0001,0391-000,Grève / Plage,Ville-Marie,Plein air
3099,003-0048,0930-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
3100,050-0053,0158-000,Pataugeoire,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
3101,004-0162,0225-000,Aire de jeu  5 à 12 ans,Ville-Marie,Aire de jeu - enfant
3102,010-0028,0186-000,Aire de planche à roulette,Mercier-Hochelaga-Maisonneuve,Récréatif
3103,042-0017,0068-000,Jeux d'eau,Le Plateau-Mont-Royal,Récréatif
3104,003-0249,2370-000,Aire de jeu 18 mois à 5 ans,L'Île-Bizard-Sainte-Geneviève,Aire de jeu - enfant
3105,005-0008,1126-000,Aire de jeu combiné,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
3106,073-0013,0025-000,Soccer à 11,Ahuntsic-Cartierville,Sportif
3107,055-0005,2797-000,Piscine extérieure,Saint-Laurent,Récréatif
3108,095-0064,0697-000,Pétanque,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
3109,055-0040,2898-000,Piscine extérieure,Verdun,Récréatif
3110,018-0093,2442-000,Basketball,LaSalle,Récréatif
3111,003-0166,0938-000,Aire de jeu 18 mois à 5 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
3112,076-0002,2836-000,Soccer à 7,Saint-Laurent,Sportif
3113,004-0202,2675-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3114,032-0005,2415-000,Fer / Galet,Lachine,Loisirs et détente
3115,003-0232,2726-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3116,089-0028,2396-000,Volleyball de plage,Lachine,Récréatif
3117,055-0059,0698-000,Piscine extérieure,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
3118,055-0011,0024-000,Piscine extérieure,Ahuntsic-Cartierville,Récréatif
3119,092-0001,2907-000,Serre municipale,Verdun,Loisirs et détente
3120,003-0069,0426-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
3121,070-0014,7000-000,Sentier de ski de fond,Rosemont-La Petite-Patrie,Plein air
3122,020-0010,9543-000,Belvédère,Ahuntsic-Cartierville,Loisirs et détente
3123,004-0306,2469-000,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
3124,069-0002,9543-000,Sentier de raquette,Pierrefonds-Roxboro,Plein air
3125,042-0011,2826-000,Jeux d'eau,Saint-Laurent,Récréatif
3126,076-0102,0699-000,Soccer à 7,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
3127,065-0014,0348-000,Patinoire 4 saisons,Le Sud-Ouest,Récréatif
3128,055-0075,2856-000,Piscine extérieure,Saint-Léonard,Récréatif
3129,018-0053,1147-000,Basketball,Villeray-Saint-Michel-Parc-Extension,Récréatif
3130,056-0002,3806-000,Piste cyclable,Saint-Laurent,Plein air
3131,042-0065,0157-000,Jeux d'eau,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
3132,004-0222,2714-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3133,074-0027, ,Soccer / Football,Mercier-Hochelaga-Maisonneuve,Sportif
3134,042-0072,2893-000,Jeux d'eau,Verdun,Récréatif
3135,050-0010,0224-000,Pataugeoire,Le Plateau-Mont-Royal,Récréatif
3136,050-0060,0345-000,Pataugeoire,Le Sud-Ouest,Récréatif
3137,005-0012,0408-000,Aire de jeu combiné,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
3138,052-0120,0115-000,Patinoire avec bandes,Mercier-Hochelaga-Maisonneuve,Récréatif
3139,016-0048,0212-000,Balle,Rosemont-La Petite-Patrie,Sportif
3140,071-0047,2890-000,Sentier pédestre,Verdun,Plein air
3141,001-0013,2446-000,Abri soleil,LaSalle,Plein air
3142,052-0132,2856-000,Patinoire avec bandes,Saint-Léonard,Récréatif
3143,003-0451,0482-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
3144,075-0001,2812-000,Soccer à 4-5,Saint-Laurent,Sportif
3145,070-0022,9503-000,Sentier de ski de fond,Pierrefonds-Roxboro,Plein air
3146,050-0049,0146-000,Pataugeoire,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
3147,004-0358,0974-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
3148,058-0007,2698-000,Piste d'athlétisme (400m) et équipements,Pierrefonds-Roxboro,Sportif
3149,042-0018,0337-000,Jeux d'eau,Le Plateau-Mont-Royal,Récréatif
3150,003-0104, ,Aire de jeu 18 mois à 5 ans,Lachine,Aire de jeu - enfant
3151,071-0035,0391-000,Sentier pédestre,Ville-Marie,Plein air
3152,004-0003,2794-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
3153,004-0241,0137-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
3154,004-0235,0166-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
3155,004-0164,0386-000,Aire de jeu  5 à 12 ans,Ville-Marie,Aire de jeu - enfant
3156,003-0129,0220-000,Aire de jeu 18 mois à 5 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
3157,075-0009,0012-000,Soccer à 4-5,Ahuntsic-Cartierville,Sportif
3158,042-0105,0256-000,Jeux d'eau,Le Sud-Ouest,Récréatif
3159,071-0023,2447-000,Sentier pédestre,Lachine,Plein air
3160,016-0097,2893-000,Balle,Verdun,Sportif
3161,003-0111,2413-000,Aire de jeu 18 mois à 5 ans,Lachine,Aire de jeu - enfant
3162,053-0020,2397-000,Patinoire sans bandes,Lachine,Récréatif
3163,095-0061,0700-000,Pétanque,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
3164,018-0070,2687-000,Basketball,Pierrefonds-Roxboro,Récréatif
3165,018-0027,2396-000,Basketball,Lachine,Récréatif
3166,055-0029,0391-000,Piscine extérieure,Ville-Marie,Récréatif
3167,003-0183,1269-000,Aire de jeu 18 mois à 5 ans,Ville-Marie,Aire de jeu - enfant
3168,003-0086,0005-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
3169,012-0059,7000-000,Aire d'entraînement pour adultes,Rosemont-La Petite-Patrie,Loisirs et détente
3170,072-0030,2014-000,Anneau / Rond de glace,Anjou,Loisirs et détente
3171,055-0003,2815-000,Piscine extérieure,Saint-Laurent,Récréatif
3172,095-0010,0236-000,Pétanque,Le Plateau-Mont-Royal,Loisirs et détente
3173,003-0415,0986-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
3174,021-0013,0300-000,Bocce,Rosemont-La Petite-Patrie,Loisirs et détente
3175,089-0029,2396-000,Volleyball de plage,Lachine,Récréatif
3176,074-0028,2855-000,Soccer / Football,Saint-Léonard,Sportif
3177,081-0068,2465-000,Tennis,LaSalle,Sportif
3178,003-0378,1004-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
3179,004-0119,0126-000,Aire de jeu  5 à 12 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
3180,081-0032,2607-000,Tennis,Outremont,Sportif
3181,003-0057,0337-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
3182,013-0004,3814-000,Aire d'exercice canin,Saint-Laurent,Loisirs et détente
3183,073-0072,0875-000,Soccer à 11,Le Sud-Ouest,Sportif
3184,042-0135,2014-000,Jeux d'eau,Anjou,Récréatif
3185,013-0030,2460-000,Aire d'exercice canin,LaSalle,Loisirs et détente
3186,003-0228,2676-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3187,004-0089,2430-004,Aire de jeu  5 à 12 ans,Lachine,Aire de jeu - enfant
3188,013-0020,0226-000,Aire d'exercice canin,Ville-Marie,Loisirs et détente
3189,089-0032,0126-000,Volleyball de plage,Rosemont-La Petite-Patrie,Récréatif
3190,052-0095,0348-000,Patinoire avec bandes,Le Sud-Ouest,Récréatif
3191,004-0219,2692-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
3192,004-0292,2442-000,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
3193,071-0017,2414-000,Sentier pédestre,Lachine,Plein air
3194,003-0289,0158-000,Aire de jeu 18 mois à 5 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
3195,095-0012,0035-000,Pétanque,Ahuntsic-Cartierville,Loisirs et détente
3196,018-0089,2904-000,Basketball,Verdun,Récréatif
3197,009-0054,0114-001,Aire de pique-nique,Mercier-Hochelaga-Maisonneuve,Plein air
3198,070-0006, ,Sentier de ski de fond,Lachine,Plein air
3199,003-0387,0704-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
3200,071-0032,0126-000,Sentier pédestre,Rosemont-La Petite-Patrie,Plein air
3201,076-0006,0336-000,Soccer à 7,Le Plateau-Mont-Royal,Sportif
3202,076-0044, ,Soccer à 7,Ville-Marie,Sportif
3203,004-0387,2557-000,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
3204,018-0026,2396-000,Basketball,Lachine,Récréatif
3205,053-0022,0202-000,Patinoire sans bandes,Rosemont-La Petite-Patrie,Récréatif
3206,016-0084,2348-000,Balle,L'Île-Bizard-Sainte-Geneviève,Sportif
3207,004-0061,0007-000,Aire de jeu  5 à 12 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
3208,055-0001,2811-000,Piscine extérieure,Saint-Laurent,Récréatif
3209,003-0334,2454-000,Aire de jeu 18 mois à 5 ans,LaSalle,Aire de jeu - enfant
3210,067-0017,2414-000,Scène,Lachine,Loisirs et détente
3211,058-0004,2430-002,Piste d'athlétisme (400m) et équipements,Lachine,Sportif
3212,004-0304,2484-000,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
3213,004-0390,2559-000,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
3214,095-0063,0838-000,Pétanque,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
3215,095-0084,0098-000,Pétanque,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
3216,012-0039,2852-000,Aire d'entraînement pour adultes,Saint-Léonard,Loisirs et détente
3217,042-0057,2675-000,Jeux d'eau,Pierrefonds-Roxboro,Récréatif
3218,003-0478,0088-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
3219,089-0040,2907-000,Volleyball de plage,Verdun,Récréatif
3220,013-0038,1083-000,Aire d'exercice canin,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
3221,016-0121,0704-000,Balle,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
3222,018-0074,2366-000,Basketball,L'Île-Bizard-Sainte-Geneviève,Récréatif
3223,076-0035,0187-000,Soccer à 7,Rosemont-La Petite-Patrie,Sportif
3224,076-0142,2012-000,Soccer à 7,Anjou,Sportif
3225,004-0265,2938-000,Aire de jeu  5 à 12 ans,Verdun,Aire de jeu - enfant
3226,004-0079,0014-000,Aire de jeu  5 à 12 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
3227,095-0005,2838-000,Pétanque,Saint-Laurent,Loisirs et détente
