"no_secteur","nom_secteur","telephone","cd_site","nom_site","descr_type_site","no_civique","nom_rue","code_postal","no_plateau","nom_plateau","capacite","descr_type_plateau","ind_sans_reserv"
"3","Secteur 3","450 978-8903","COMPL","COMPLEXE B. PAPINEAU","Centre communautaire","5475","BOULEVARD SAINT-MARTIN OUEST","H7T2X7","3198","MAISON DE LA SCULPTURE","","Autre","O"
"3","Secteur 3","450 978-8903","COMPL","COMPLEXE B. PAPINEAU","Centre communautaire","5475","BOULEVARD SAINT-MARTIN OUEST","H7T2X7","3262","2- EXPO MURS ABP","","Autre","O"
"3","Secteur 3","450 978-8903","DUS","PARC DU SABLON","Parc","4919","4e Rue","","311","TENNIS - DU SABLON","","Terrain de tennis","N"
"3","Secteur 3","450 978-8903","DUS","PARC DU SABLON","Parc","4919","4e Rue","","354","TERRAIN  RÉGULIER DE SOCCER","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","DUS","PARC DU SABLON","Parc","4919","4e Rue","","355","TERRAIN DE BASKETBALL","","Terrain de basketball","N"
"3","Secteur 3","450 978-8903","DUS","PARC DU SABLON","Parc","4919","4e Rue","","395","PATINOIRE EXTÉRIEURE","","Patinoire extérieure - hockey","N"
"3","Secteur 3","450 978-8903","DUS","PARC DU SABLON","Parc","4919","4e Rue","","3126","JEUX D'ENFANTS","","Modules de jeux","N"
"3","Secteur 3","450 978-8903","DUS","PARC DU SABLON","Parc","4919","4e Rue","","3210","CHALET","","Autre","O"
"3","Secteur 3","450 978-8903","DUS","PARC DU SABLON","Parc","4919","4e Rue","","3266","TERRAIN MINI DE SOCCER 2","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","EDEL","ÉCOLE DE L'AVENIR","École","","","","3284","GYMNASE","","Gymnase","N"
"3","Secteur 3","450 978-8903","ELCAT","ÉCOLE LAVAL JUNIOR ACADÉMIE","École","2323","Boulevard Daniel-Johnson","H7T1H8","329","GYMNASE  B120","","Gymnase","N"
"3","Secteur 3","450 978-8903","ELCAT","ÉCOLE LAVAL JUNIOR ACADÉMIE","École","2323","Boulevard Daniel-Johnson","H7T1H8","330","GYMNASE  B121","","Gymnase","N"
"3","Secteur 3","450 978-8903","ELCAT","ÉCOLE LAVAL JUNIOR ACADÉMIE","École","2323","Boulevard Daniel-Johnson","H7T1H8","331","GYMNASE B125","","Gymnase","N"
"3","Secteur 3","450 978-8903","ELCAT","ÉCOLE LAVAL JUNIOR ACADÉMIE","École","2323","Boulevard Daniel-Johnson","H7T1H8","332","GYMNASE B124","","Gymnase","N"
"3","Secteur 3","450 978-8903","ELCAT","ÉCOLE LAVAL JUNIOR ACADÉMIE","École","2323","Boulevard Daniel-Johnson","H7T1H8","333","BLOC C","","Gymnase","N"
"3","Secteur 3","450 978-8903","ELCAT","ÉCOLE LAVAL JUNIOR ACADÉMIE","École","2323","Boulevard Daniel-Johnson","H7T1H8","365","TERRAIN RÉGULIER DE SOCCER","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","ELCAT","ÉCOLE LAVAL JUNIOR ACADÉMIE","École","2323","Boulevard Daniel-Johnson","H7T1H8","366","TERRAIN DE MINI SOCCER","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","ELCAT","ÉCOLE LAVAL JUNIOR ACADÉMIE","École","2323","Boulevard Daniel-Johnson","H7T1H8","3214","DÉPÔT B116","","Gymnase","N"
"3","Secteur 3","450 978-8903","ELJ","ÉCOLE LAVAL SENIOR ACADÉMIE","École","","","","3254","GYMNASE B","","Gymnase","N"
"3","Secteur 3","450 978-8903","ELJ","ÉCOLE LAVAL SENIOR ACADÉMIE","École","","","","3255","GYMNASE C","","Gymnase","N"
"3","Secteur 3","450 978-8903","ELJ","ÉCOLE LAVAL SENIOR ACADÉMIE","École","","","","3256","GYMNASE D","","Gymnase","N"
"3","Secteur 3","450 978-8903","ELJ","ÉCOLE LAVAL SENIOR ACADÉMIE","École","","","","3257","GYMNASE 125","","Gymnase","N"
"3","Secteur 3","450 978-8903","ELJ","ÉCOLE LAVAL SENIOR ACADÉMIE","École","","","","3260","GYMNASE A","","Gymnase","N"
"3","Secteur 3","450 978-8903","EMC","ÉCOLE ÉDUCATION INTERNATIONALE","École","5075","Chemin du Souvenir","H7W1E1","320","GYMNASE 1","","Gymnase","N"
"3","Secteur 3","450 978-8903","EMC","ÉCOLE ÉDUCATION INTERNATIONALE","École","5075","Chemin du Souvenir","H7W1E1","368","TERRAIN DE BASKETBALL 1","","Terrain de basketball","O"
"3","Secteur 3","450 978-8903","EMC","ÉCOLE ÉDUCATION INTERNATIONALE","École","5075","Chemin du Souvenir","H7W1E1","369","TERRAIN DE BASKETBALL 2","","Terrain de basketball","O"
"3","Secteur 3","450 978-8903","EMC","ÉCOLE ÉDUCATION INTERNATIONALE","École","5075","Chemin du Souvenir","H7W1E1","370","TERRAIN RÉGULIER SOCCER","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","EMC","ÉCOLE ÉDUCATION INTERNATIONALE","École","5075","Chemin du Souvenir","H7W1E1","371","TERRAIN DE MINI SOCCER 1","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","EMC","ÉCOLE ÉDUCATION INTERNATIONALE","École","5075","Chemin du Souvenir","H7W1E1","372","TERRAIN DE MINI SOCCER 2","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","EMC","ÉCOLE ÉDUCATION INTERNATIONALE","École","5075","Chemin du Souvenir","H7W1E1","3102","GYMNASE 2","","Gymnase","N"
"3","Secteur 3","450 978-8903","EMC","ÉCOLE ÉDUCATION INTERNATIONALE","École","5075","Chemin du Souvenir","H7W1E1","3103","GYMNASE 3","","Gymnase","N"
"3","Secteur 3","450 978-8903","ESMAX","ÉCOLE ST-MAXIME","École","3680","Boulevard Lévesque Ouest","H7V1E8","324"," GYMNASE 1","","Gymnase","N"
"3","Secteur 3","450 978-8903","ESMAX","ÉCOLE ST-MAXIME","École","3680","Boulevard Lévesque Ouest","H7V1E8","325"," GYMNASE 2","","Gymnase","N"
"3","Secteur 3","450 978-8903","ESMAX","ÉCOLE ST-MAXIME","École","3680","Boulevard Lévesque Ouest","H7V1E8","326"," GYMNASE 3","","Gymnase","N"
"3","Secteur 3","450 978-8903","ESMAX","ÉCOLE ST-MAXIME","École","3680","Boulevard Lévesque Ouest","H7V1E8","327"," GYMNASE 4","","Gymnase","N"
"3","Secteur 3","450 978-8903","ESMAX","ÉCOLE ST-MAXIME","École","3680","Boulevard Lévesque Ouest","H7V1E8","3104","GYMNASE 5","","Gymnase","N"
"3","Secteur 3","450 978-8903","ESMAX","ÉCOLE ST-MAXIME","École","3680","Boulevard Lévesque Ouest","H7V1E8","3223","LOCAL B-240","","Classe","O"
"3","Secteur 3","450 978-8903","ESMAX","ÉCOLE ST-MAXIME","École","3680","Boulevard Lévesque Ouest","H7V1E8","3224","LOCAL B-241","","Classe","O"
"3","Secteur 3","450 978-8903","ESMAX","ÉCOLE ST-MAXIME","École","3680","Boulevard Lévesque Ouest","H7V1E8","3225","LOCAL B-242","","Classe","O"
"3","Secteur 3","450 978-8903","ESMAX","ÉCOLE ST-MAXIME","École","3680","Boulevard Lévesque Ouest","H7V1E8","3236","GYM. 1-  2319","","Gymnase","O"
"3","Secteur 3","450 978-8903","ESMAX","ÉCOLE ST-MAXIME","École","3680","Boulevard Lévesque Ouest","H7V1E8","3237","GYM. 2-  2318","","Gymnase","O"
"3","Secteur 3","450 978-8903","ESMAX","ÉCOLE ST-MAXIME","École","3680","Boulevard Lévesque Ouest","H7V1E8","3238","GYM. 3- 2307","","Gymnase","O"
"3","Secteur 3","450 978-8903","ESMAX","ÉCOLE ST-MAXIME","École","3680","Boulevard Lévesque Ouest","H7V1E8","3239","GYM. 4- 2306","","Gymnase","O"
"3","Secteur 3","450 978-8903","ESMAX","ÉCOLE ST-MAXIME","École","3680","Boulevard Lévesque Ouest","H7V1E8","3240","GYM. 5- 1114","","Gymnase","O"
"3","Secteur 3","450 978-8903","ESMAX","ÉCOLE ST-MAXIME","École","3680","Boulevard Lévesque Ouest","H7V1E8","3241","CAFÉTÉRIA","","Gymnase","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","321","AGYMNASE E116","","Gymnase","N"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","322","AGYMNASE E117","","Gymnase","N"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","341","AAUDITORIUM","","Gymnase","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3101","ACAFÉTÉRIA","","Classe","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3164","SALLE A201","","Classe","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3165","SALLE A202","","Classe","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3166","SALLE A203","","Classe","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3167","SALLE A204","","Classe","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3168","SALLE A205","","Classe","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3169","SALLE A212","","Classe","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3170","SALLE B201","","Classe","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3171","SALLE B202","","Classe","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3172","SALLE B203","","Classe","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3173","SALLE B204","","Classe","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3174","SALLE C200","","Classe","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3175","SALLE C204","","Classe","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3200","LOCAL E103","","Gymnase","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3201","B102","","Classe","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3221","LOCAL B103","","Classe","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3235","LOCAL B107","","Classe","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3245","SALLE A209","","Classe","O"
"3","Secteur 3","450 978-8903","ESTM","ÉCOLE ST-MARTIN","École","4055","BOULEVARD SAINT-MARTIN OUEST","H7T1B7","3258","SALLE A208","","Classe","O"
"3","Secteur 3","450 978-8903","EWES","ÉCOLE LAURIER SR EX LIBERTY","École","3200","Boulevard du Souvenir","H7V1W9","334","GYMNASE A-B","","Gymnase","N"
"3","Secteur 3","450 978-8903","EWES","ÉCOLE LAURIER SR EX LIBERTY","École","3200","Boulevard du Souvenir","H7V1W9","335","GYMNASE C-D","","Gymnase","N"
"3","Secteur 3","450 978-8903","EWES","ÉCOLE LAURIER SR EX LIBERTY","École","3200","Boulevard du Souvenir","H7V1W9","3219","LOCAL D-110","","Classe","N"
"3","Secteur 3","450 978-8903","EWES","ÉCOLE LAURIER SR EX LIBERTY","École","3200","Boulevard du Souvenir","H7V1W9","3220","LOCAL D-111","","Classe","N"
"3","Secteur 3","450 978-8903","EWES","ÉCOLE LAURIER SR EX LIBERTY","École","3200","Boulevard du Souvenir","H7V1W9","3234","LOCAL C-217","","Classe","N"
"3","Secteur 3","450 978-8903","EWES","ÉCOLE LAURIER SR EX LIBERTY","École","3200","Boulevard du Souvenir","H7V1W9","3243","LOCAL B-207","","Classe","N"
"3","Secteur 3","450 978-8903","EWES","ÉCOLE LAURIER SR EX LIBERTY","École","3200","Boulevard du Souvenir","H7V1W9","3244","LOCAL B-210","","Classe","N"
"3","Secteur 3","450 978-8903","EWES","ÉCOLE LAURIER SR EX LIBERTY","École","3200","Boulevard du Souvenir","H7V1W9","3247","LOCAL B-208","","Classe","N"
"3","Secteur 3","450 978-8903","EWES","ÉCOLE LAURIER SR EX LIBERTY","École","3200","Boulevard du Souvenir","H7V1W9","3248","LOCAL B-212","","Classe","N"
"3","Secteur 3","450 978-8903","EWES","ÉCOLE LAURIER SR EX LIBERTY","École","3200","Boulevard du Souvenir","H7V1W9","3249","LOCAL B-214","","Classe","N"
"3","Secteur 3","450 978-8903","EWES","ÉCOLE LAURIER SR EX LIBERTY","École","3200","Boulevard du Souvenir","H7V1W9","3264","GYMNASES 1-2","","Gymnase","N"
"3","Secteur 3","450 978-8903","EWES","ÉCOLE LAURIER SR EX LIBERTY","École","3200","Boulevard du Souvenir","H7V1W9","3265","GYMNASES 3-4","","Gymnase","N"
"3","Secteur 3","450 978-8903","EWES","ÉCOLE LAURIER SR EX LIBERTY","École","3200","Boulevard du Souvenir","H7V1W9","3267","LOCAL B-203","","Classe","N"
"3","Secteur 3","450 978-8903","EWES","ÉCOLE LAURIER SR EX LIBERTY","École","3200","Boulevard du Souvenir","H7V1W9","3268","LOCAL B-206","","Classe","N"
"3","Secteur 3","450 978-8903","EWES","ÉCOLE LAURIER SR EX LIBERTY","École","3200","Boulevard du Souvenir","H7V1W9","3269","LOCAL B-204","","Classe","N"
"3","Secteur 3","450 978-8903","EWES","ÉCOLE LAURIER SR EX LIBERTY","École","3200","Boulevard du Souvenir","H7V1W9","3270","LOCAL B-205","","Classe","N"
"3","Secteur 3","450 978-8903","FPIEX","FABRIQUE ST-PIE X","Parc","1165","Boulevard Pie-X","H7V3B2","3106","TERRAIN DE PÉTANQUE","","Terrain de pétanque","N"
"3","Secteur 3","450 978-8903","FRE","PARC FRÉGAUD","Parc","","","","3230","MINI SOCCER","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","FRE","PARC FRÉGAUD","Parc","","","","3231","PATINOIRE HOCKEY","","Patinoire extérieure - hockey","N"
"3","Secteur 3","450 978-8903","KEN","PARC KENNEDY","Parc","1250","Avenue Shorecrest","H7W1R7","361","TERRAIN DE SOCCER","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","KEN","PARC KENNEDY","Parc","1250","Avenue Shorecrest","H7W1R7","362","TERRAIN DE BASKETBALL 1","","Terrain de basketball","N"
"3","Secteur 3","450 978-8903","KEN","PARC KENNEDY","Parc","1250","Avenue Shorecrest","H7W1R7","396","PATINOIRE EXTÉRIEURE","","Patinoire extérieure - hockey","N"
"3","Secteur 3","450 978-8903","KEN","PARC KENNEDY","Parc","1250","Avenue Shorecrest","H7W1R7","3124","SURFACE DE HOCKEY EXTÉRIEUR","","Terrain de hockey extérieur (cosom)","N"
"3","Secteur 3","450 978-8903","KEN","PARC KENNEDY","Parc","1250","Avenue Shorecrest","H7W1R7","3127","JEUX D'ENFANTS","","Modules de jeux","N"
"3","Secteur 3","450 978-8903","LAB","PARC LABELLE","Parc","1630","Rue Hébert","H7V3L8","364","TERRAIN DE SOCCER","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","LAB","PARC LABELLE","Parc","1630","Rue Hébert","H7V3L8","3128","JEUX D'ENFANTS","","Modules de jeux","N"
"3","Secteur 3","450 978-8903","LAB","PARC LABELLE","Parc","1630","Rue Hébert","H7V3L8","3129","PATINOIRE - LIBRE","","Patinoire extérieure - libre","N"
"3","Secteur 3","450 978-8903","LEG","PARC LÉGARÉ","Parc","2245","Rue Légaré","","367","TERRAIN DE BASKETBALL","","Terrain de basketball","N"
"3","Secteur 3","450 978-8903","LEG","PARC LÉGARÉ","Parc","2245","Rue Légaré","","398","PATINOIRE HOCKEY","","Patinoire extérieure - hockey","N"
"3","Secteur 3","450 978-8903","LEG","PARC LÉGARÉ","Parc","2245","Rue Légaré","","399","PATINOIRE PROMENADE","","Patinoire extérieure - promenade","N"
"3","Secteur 3","450 978-8903","LEG","PARC LÉGARÉ","Parc","2245","Rue Légaré","","3135","JEUX D'ENFANTS","","Modules de jeux","N"
"3","Secteur 3","450 978-8903","LEG","PARC LÉGARÉ","Parc","2245","Rue Légaré","","3209","CHALET","","Autre","O"
"3","Secteur 3","450 978-8903","LEG","PARC LÉGARÉ","Parc","2245","Rue Légaré","","3212","TERRRAIN DE HOCKEY BALLE","","Terrain de hockey extérieur (cosom)","N"
"3","Secteur 3","450 978-8903","LEG","PARC LÉGARÉ","Parc","2245","Rue Légaré","","3296","COFFRE À JEUX","","Autre","O"
"3","Secteur 3","450 978-8903","LEG","PARC LÉGARÉ","Parc","2245","Rue Légaré","","3298","MICRO 1","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","LEG","PARC LÉGARÉ","Parc","2245","Rue Légaré","","3299","MICRO 2","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","LEG","PARC LÉGARÉ","Parc","2245","Rue Légaré","","3300","MICRO 3","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","LEG","PARC LÉGARÉ","Parc","2245","Rue Légaré","","3301","MICRO 4","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","LJA","ÉCOLE LAVAL JUNIOR ACADEMY","École","","","","3271","BLOC C","","Gymnase","N"
"3","Secteur 3","450 978-8903","LJA","ÉCOLE LAVAL JUNIOR ACADEMY","École","","","","3272","GYMNASE B120","","Gymnase","N"
"3","Secteur 3","450 978-8903","LJA","ÉCOLE LAVAL JUNIOR ACADEMY","École","","","","3273","GYMNASE B121","","Gymnase","N"
"3","Secteur 3","450 978-8903","LJA","ÉCOLE LAVAL JUNIOR ACADEMY","École","","","","3274","GYMNASE B125","","Gymnase","N"
"3","Secteur 3","450 978-8903","LJA","ÉCOLE LAVAL JUNIOR ACADEMY","École","","","","3275","GYMNASE B124","","Gymnase","N"
"3","Secteur 3","450 978-8903","LSA","ÉCOLE LAVAL SENIOR ACADEMY","École","","BOUL. DU SOUVENIR","","3276","GYMNASES 1-2","","Gymnase","N"
"3","Secteur 3","450 978-8903","LSA","ÉCOLE LAVAL SENIOR ACADEMY","École","","BOUL. DU SOUVENIR","","3277","GYMNASES 3-4","","Gymnase","N"
"3","Secteur 3","450 978-8903","MOC","PARC MONTCALM","Parc","755","Rue Parkway","","308","PISC. EXT. - MONTCALM","","Piscine extérieure","N"
"3","Secteur 3","450 978-8903","MOC","PARC MONTCALM","Parc","755","Rue Parkway","","373","TERRAIN DE BASEBALL","","Terrain de baseball","N"
"3","Secteur 3","450 978-8903","MOC","PARC MONTCALM","Parc","755","Rue Parkway","","374","TERRAIN DE BASKETBALL","","Terrain de basketball","N"
"3","Secteur 3","450 978-8903","MOC","PARC MONTCALM","Parc","755","Rue Parkway","","375","TERRAIN DE SOCCER 9X9","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","MOC","PARC MONTCALM","Parc","755","Rue Parkway","","3136","JEUX D'ENFANTS","","Modules de jeux","N"
"3","Secteur 3","450 978-8903","MONTG","PARC MONTGOLFIER","Parc","1000","Rue Montgolfier","H7W4Z2","3100","PATINOIRE EXTÉRIEURE","","Patinoire extérieure - hockey","N"
"3","Secteur 3","450 978-8903","PDA","AXION 50 PLUS","Centre communautaire","435","BOULEVARD CURÉ-LABELLE","H7V2S8","3287","SALLE 221","","Local polyvalent","N"
"3","Secteur 3","450 978-8903","PDA","AXION 50 PLUS","Centre communautaire","435","BOULEVARD CURÉ-LABELLE","H7V2S8","3288","SALLE 119","","Local polyvalent","N"
"3","Secteur 3","450 978-8903","PDA","AXION 50 PLUS","Centre communautaire","435","BOULEVARD CURÉ-LABELLE","H7V2S8","3290","SALLE 101D","","Local polyvalent","N"
"3","Secteur 3","450 978-8903","PDA","AXION 50 PLUS","Centre communautaire","435","BOULEVARD CURÉ-LABELLE","H7V2S8","3291","SALLE 118","","Local polyvalent","N"
"3","Secteur 3","450 978-8903","PDA","AXION 50 PLUS","Centre communautaire","435","BOULEVARD CURÉ-LABELLE","H7V2S8","3292","SALLE 215","","Local polyvalent","N"
"3","Secteur 3","450 978-8903","PDA","AXION 50 PLUS","Centre communautaire","435","BOULEVARD CURÉ-LABELLE","H7V2S8","3297","SALLE 212","","Local polyvalent","N"
"3","Secteur 3","450 978-8903","PIE","PARC PIE-X","Parc","1170","Boulevard Pie-X","H7V3B5","305","PISC. EXT. - PIE-X","","Piscine extérieure","N"
"3","Secteur 3","450 978-8903","PIE","PARC PIE-X","Parc","1170","Boulevard Pie-X","H7V3B5","337","PATINOIRE EXTÉRIEURE","","Patinoire extérieure - hockey","N"
"3","Secteur 3","450 978-8903","PIE","PARC PIE-X","Parc","1170","Boulevard Pie-X","H7V3B5","377","TERRAIN DE MINI SOCCER 1","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","PIE","PARC PIE-X","Parc","1170","Boulevard Pie-X","H7V3B5","378","TERRAIN DE BASKETBALL","","Terrain de basketball","N"
"3","Secteur 3","450 978-8903","PIE","PARC PIE-X","Parc","1170","Boulevard Pie-X","H7V3B5","3107","TERRAIN DE MINI SOCCER 2","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","PIE","PARC PIE-X","Parc","1170","Boulevard Pie-X","H7V3B5","3140","TERRAIN DE VOLLEYBALL","","Terrain de volleyball","N"
"3","Secteur 3","450 978-8903","PIE","PARC PIE-X","Parc","1170","Boulevard Pie-X","H7V3B5","3141","JEUX D'ENFANTS","","Modules de jeux","N"
"3","Secteur 3","450 978-8903","PIE","PARC PIE-X","Parc","1170","Boulevard Pie-X","H7V3B5","3203","PATAU. EXT. - PIE-X","","Pataugeoire","N"
"3","Secteur 3","450 978-8903","PIE","PARC PIE-X","Parc","1170","Boulevard Pie-X","H7V3B5","3208","CHALET","","Autre","O"
"3","Secteur 3","450 978-8903","PSTM","ÉGLISE ST-MARTIN","Centre communautaire","4080","BOULEVARD SAINT-MARTIN OUEST","H7T1C1","357","SOUS-SOL","300","Salle polyvalente","N"
"3","Secteur 3","450 978-8903","PSTM","ÉGLISE ST-MARTIN","Centre communautaire","4080","BOULEVARD SAINT-MARTIN OUEST","H7T1C1","3113","PETIT LOCAL ARRIÈRE SCÈNE","","Local polyvalent","O"
"3","Secteur 3","450 978-8903","PSTN","ÉGLISE ST-NORBERT","Centre communautaire","3155","Boulevard Cartier Ouest","H7V1J6","348","GRANDE SALLE","300","Salle polyvalente","N"
"3","Secteur 3","450 978-8903","PSTN","ÉGLISE ST-NORBERT","Centre communautaire","3155","Boulevard Cartier Ouest","H7V1J6","3112","LOCAL 112","30","Local polyvalent","N"
"3","Secteur 3","450 978-8903","SMAX","PARC ST-MAXIME","Parc","3690","Boulevard Lévesque Ouest","H7V1E8","389","TERRAIN RÉGULIER DE SOCCER","","Terrain de soccer","N"
"3","Secteur 3","450 978-8903","SMAX","PARC ST-MAXIME","Parc","3690","Boulevard Lévesque Ouest","H7V1E8","390","TERRAIN DE MINI SOCCER","","Terrain de soccer","N"
